"id","player.name","xA","play_pattern.name","pass.length","pass.angle","pass.height.name","pass.body_part.name","start.X","start.Y","end.X","end.Y","pass.outcome"
"365f4a3c-7f58-4270-9a11-979b63320fc2","Fara Williams",0.0889589,"Regular Play",12.369317,0.24497867,"Ground Pass","Right Foot",94,28,106,31,"No goal"
"de389815-14d2-48be-930a-542d6555a2a3","Gemma Suzanne Davison",0.01408455,"From Corner",44.922153,-1.8643854,"High Pass","Right Foot",120,80,107,37,"No goal"
"aba6a92f-6b52-4e23-97e3-c47b4ceb71d0","Josanne Potter",0.11626182,"From Corner",40.311287,-1.6951513,"High Pass","Left Foot",120,80,115,40,"No goal"
"a32c6149-d9b1-4df0-a7e5-ce89a0355e56","Chantelle Boye-Hlorkah",0.01713804,"From Free Kick",33.54102,-1.1071488,"High Pass","Right Foot",93,70,108,40,"No goal"
"b0c9fe77-e3e3-4e62-a259-7ede6fc838d8","Dominique Bruinenberg",0.015508387,"From Throw In",51.971146,-1.3771744,"Ground Pass","Right Foot",67,63,77,12,"No goal"
"7b85c1d1-e3f6-4cb3-b322-5a7c651f94c8","Remi Allen",0.20261559,"Regular Play",10.29563,2.077895,"Ground Pass","Left Foot",117,26,112,35,"No goal"
"d9efca78-df08-4af0-95c3-5426b415719b","Dominique Bruinenberg",0.015677469,"From Throw In",29.966648,-1.1220729,"Ground Pass","Right Foot",39,48,52,21,"No goal"
"f24d00bc-bef2-47d5-ab69-937f2d3b7925","Claudia Walker",0.18063252,"From Counter",15.6205,-0.87605804,"Ground Pass","Left Foot",81,43,91,31,"No goal"
"cf9695de-6970-4ab7-8d96-54a5c1beca58","Gemma Suzanne Davison",0.3999583,"From Free Kick",12.529964,-0.49934673,"Ground Pass","Right Foot",97,39,108,33,"Goal"
"ff73c699-7488-4db2-ad2d-17a63f33aea8","Lisa Evans",0.23864509,"From Free Kick",9.848858,-1.9890207,"Ground Pass","Right Foot",114,53,110,44,"No goal"
"de578891-7031-4236-9eb2-16234399e187","Bethany Mead",0.16696036,"From Corner",30.066593,-1.6373645,"High Pass","Right Foot",114,70,112,40,"No goal"
"148b916b-ea51-4c1d-8bea-0c9ae2d3dfb4","Iniabasi Anefiok Umotong",0.7037165,"From Free Kick",9.219544,0.7086263,"High Pass","Other",107,43,114,49,"No goal"
"3a17a45d-44d4-491e-ac6a-4bcbb0ece0af","Danielle van de Donk",0.030937636,"From Throw In",15.652476,0.4636476,"Ground Pass","Right Foot",95,51,109,58,"No goal"
"172b319e-40f3-4bc5-95b2-6d770e658b17","Danielle van de Donk",0.048389632,"From Free Kick",16.40122,2.226492,"Ground Pass","Right Foot",115,15,105,28,"No goal"
"9470d56d-bf44-4f14-a9a4-299b22587d86","Bethany Mead",0.10936184,"From Corner",33.06055,-1.6313283,"High Pass","Right Foot",114,70,112,37,"No goal"
"2b3fa8d1-3db4-4b40-96f1-a33ed7f5a917","Dominique Johanna Anna Bloodworth",0.11782479,"From Throw In",43.185646,-1.47804,"High Pass","Left Foot",103,72,107,29,"No goal"
"be416e83-78b8-4bcd-b5c6-c1c87fe310df","Katie McCabe",0.019047087,"Regular Play",19.104973,0.8224183,"Ground Pass","Right Foot",71,29,84,43,"No goal"
"f5c338f6-4efb-4ba5-858f-cb63d1d2d26d","Bethany Mead",0.014424718,"From Corner",45.96738,2.340811,"High Pass","Right Foot",120,1,88,34,"No goal"
"c9c42fb7-d112-41f8-b7f4-94650694256b","Vivianne Miedema",0.21743993,"From Throw In",11.18034,2.0344439,"Ground Pass","Right Foot",117,26,112,36,"Goal"
"2c587bc1-6986-4292-ba3d-c86ec84b28e7","Dominique Johanna Anna Bloodworth",0.023187537,"Regular Play",65.96969,-0.24497867,"High Pass","Right Foot",48,19,112,3,"No goal"
"c2501cf5-200b-4ddf-9b4c-edb65c184cb6","Vivianne Miedema",0.12263671,"From Keeper",9.848858,-1.152572,"Ground Pass","Left Foot",105,38,109,29,"No goal"
"5ef0109b-028c-4ba8-a3ab-ce1241a0556f","Bethany Mead",0.18291143,"From Corner",41.59327,1.7398976,"High Pass","Right Foot",120,1,113,42,"Goal"
"0aa9544a-7dc5-493f-aa4d-0fd5970a63a6","Danielle van de Donk",0.05562844,"Regular Play",11.661903,1.0303768,"Ground Pass","Right Foot",93,31,99,41,"No goal"
"206ab99a-21f3-4ccf-999f-7a8363031efd","Vivianne Miedema",0.04821099,"From Free Kick",5.0990195,1.7681919,"Ground Pass","Right Foot",111,46,110,51,"No goal"
"35287f57-70a8-453a-8d37-86bcb84a7475","Lisa Evans",0.0153321475,"From Throw In",25.612497,0.67474097,"Ground Pass","Right Foot",78,54,98,70,"No goal"
"220a620b-b041-4ef1-b63c-9c345c5e397c","Bethany Mead",0.22123376,"From Throw In",27.294687,1.0743736,"High Pass","Right Foot",101,8,114,32,"No goal"
"d8f3a593-f968-4249-8c55-305b1118456b","Katie McCabe",0.17804268,"From Free Kick",26.57066,-0.34555557,"Ground Pass","Left Foot",81,61,106,52,"No goal"
"fc67113e-3899-4995-9ea6-6757f4e3e08a","Ellie Brazil",0.052728906,"Regular Play",36.40055,-1.2924967,"High Pass","Right Foot",100,77,110,42,"No goal"
"d275506c-a37e-4779-84a5-e60e985ce912","Danielle van de Donk",0.03607745,"Regular Play",23.194826,-1.4410938,"Ground Pass","Right Foot",105,52,108,29,"Goal"
"deca870b-a640-4069-bcee-86e14f921846","Bethany Mead",0.018931355,"From Corner",51.088158,-1.6295521,"High Pass","Right Foot",120,80,117,29,"No goal"
"4c3b52b5-4a8c-4c00-8700-b7372db6f256","Sophie Ingle",0.054675777,"From Throw In",10,0.6435011,"Ground Pass","Right Foot",87,40,95,46,"No goal"
"93bb02fe-6a83-418c-bfb8-f84c73a2a452","Iniabasi Anefiok Umotong",0.17660184,"Regular Play",16.763054,-1.8736812,"High Pass","Right Foot",119,61,114,45,"No goal"
"c94d1299-b79d-4a36-a484-3aacb40ea4df","Ramona Bachmann",0.038090978,"From Throw In",11.661903,-0.5404195,"Ground Pass","Left Foot",90,28,100,22,"No goal"
"2b1310c5-e61e-4f20-ae54-95d4e8be41cc","Millie Bright",0.056594074,"From Free Kick",5.3851647,1.19029,"Ground Pass","Right Foot",104,49,106,54,"No goal"
"7259fd0f-e70e-4906-ad84-39ae43eef5df","Karen Julia Carney",0.027837906,"From Corner",52.46904,1.7046072,"High Pass","Right Foot",120,1,113,53,"No goal"
"c15af2ef-be77-4c08-bb67-2210d305b2fc","Erin Cuthbert",0.05469624,"Regular Play",7,1.5707964,"Ground Pass","Right Foot",100,48,100,55,"No goal"
"33100955-01d4-40ba-97e2-4adc4696451c","Karen Julia Carney",0.11393696,"From Throw In",6.4031243,2.4668517,"Ground Pass","Left Foot",116,21,111,25,"No goal"
"7b664d44-6fa0-467e-84b8-e81d552f0757","Marie Hourihan",0.055797447,"From Keeper",94.14882,-0.21406068,"High Pass","Right Foot",7,45,99,25,"No goal"
"1dffc517-b985-4451-82e5-4f8e03c0bce4","Jonna Andersson",0.17276792,"Regular Play",30.083218,1.3016288,"High Pass","Left Foot",107,4,115,33,"No goal"
"d8109e79-8571-4853-816d-1ebb9d66570c","Erin Cuthbert",0.100081265,"From Free Kick",33.13608,1.4801364,"High Pass","Right Foot",110,11,113,44,"No goal"
"d851b6d7-ba93-405a-9611-f942d33283c9","Magdalena Ericsson",0.090847634,"From Throw In",39.446167,0.5317241,"High Pass","Left Foot",55,18,89,38,"No goal"
"9248c7d7-bbce-48a7-ad0e-263a5fbd77d8","So-yun Ji",0.24237852,"From Counter",38.832977,-0.60228735,"Low Pass","Right Foot",70,59,102,37,"No goal"
"282e0008-7e84-4a7a-bda0-53fe1c14c656","Erin Cuthbert",0.08424808,"From Corner",43.289722,1.6865555,"High Pass","Right Foot",120,1,115,44,"No goal"
"ccb618c2-54e4-4762-91c7-f4b6292b9c22","Karen Julia Carney",0.09706981,"From Throw In",13.341664,1.7975951,"Ground Pass","Right Foot",107,28,104,41,"No goal"
"872fdaed-c535-4e8c-a043-ad8d56813eed","Aileen Whelan",0.20518066,"Regular Play",27.45906,0.18311082,"Ground Pass","Left Foot",86,48,113,53,"No goal"
"970d160d-0e07-4275-8ea7-7d688487ee6e","Karen Julia Carney",0.13251776,"From Free Kick",28.442924,1.7475052,"High Pass","Right Foot",117,10,112,38,"Goal"
"2a94f6f4-d9ba-48ac-9489-eb858854f786","Alexandra Riley",0.047852766,"From Throw In",52.773098,0.47212198,"High Pass","Left Foot",65,5,112,29,"No goal"
"23032a2b-c2ad-467d-97c7-97a2c60fa51b","So-yun Ji",0.100904234,"From Throw In",26.907248,0.8379812,"High Pass","Right Foot",95,28,113,48,"Goal"
"9076b87e-8835-407b-9b49-f642b8abfe23","Jessica Carter",0.15319641,"From Throw In",15.033297,-1.5042281,"Low Pass","Right Foot",107,62,108,47,"No goal"
"389a94eb-6a5e-4b08-8dd5-1e78ae0c971e","Felicity Gibbons",0.029945215,"From Throw In",30.528675,-0.551655,"Ground Pass","Left Foot",70,20,96,4,"No goal"
"ede0e5f4-db47-44af-9e7d-89e34d97d372","Alexandra Riley",0.22523369,"Regular Play",22.090721,-1.4801364,"Ground Pass","Right Foot",104,59,106,37,"Goal"
"4bf3f373-3394-4adf-9624-3aa5a74bc512","So-yun Ji",0.11417521,"Regular Play",33.54102,0.1798535,"High Pass","Right Foot",75,44,108,50,"No goal"
"d38fe6e7-3263-4efb-8062-bd68681be584","Alexandra Riley",0.2663016,"Regular Play",13.341664,1.3439975,"Ground Pass","Left Foot",101,25,104,38,"No goal"
"d0bce8f2-3e9a-4510-b9a9-f3969daf10d3","Hannah Jayne Blundell",0.11026695,"From Throw In",20.59126,-2.077895,"Ground Pass","Right Foot",119,65,109,47,"Goal"
"1f37a3ae-6725-4a32-bf6a-8d500535a431","Amber Gaylor",0.013587518,"Regular Play",12.165525,-0.16514868,"Ground Pass","Right Foot",68,54,80,52,"No goal"
"d1f217c2-3c8f-4fb3-a812-de1278e6f8c5","Niamh Charles",0.13402228,"From Throw In",8.062258,2.0899425,"Ground Pass","Left Foot",118,28,114,35,"No goal"
"e4b57634-3894-4511-9686-e0bb2fedd986","Jessica Anne Clarke",0.31344453,"Regular Play",31.144823,-1.4743226,"High Pass","Right Foot",110,72,113,41,"Goal"
"5c3e80d6-db7d-412e-a9b2-1eb4e9a3aa90","Kirsty Linnett",0.019877512,"From Throw In",25.612497,-2.2455373,"High Pass","Other",111,80,95,60,"No goal"
"cffc8f7e-64dc-4ffd-b0b1-9fc892193445","Satara Murray",0.09489987,"From Throw In",27,-1.5707964,"Ground Pass","Right Foot",114,72,114,45,"No goal"
"9923fb16-90bf-46f4-b36c-090bc9d8b7c7","Niamh Charles",0.257534,"From Free Kick",26.019224,1.5323538,"High Pass","Left Foot",114,16,115,42,"No goal"
"866c317c-82e6-4dee-b6fe-4b8c98fab6aa","Shannon Albuery",0.12001881,"From Counter",5.0990195,-0.19739556,"Low Pass","Head",103,40,108,39,"Goal"
"c3ceda08-0030-488d-83dd-73c6c636a3f9","Laura Coombs",0.14578304,"From Corner",42.190044,1.665748,"High Pass","Right Foot",120,1,116,43,"No goal"
"03e57a40-b54c-47d9-abdd-b289bfdf1ee0","Sophie Elizabeth Bradley-Auckland",0.011012662,"Regular Play",38.483765,-0.42877802,"Ground Pass","Right Foot",38,74,73,58,"No goal"
"cce9c42e-e192-426d-b49a-b406f3ba8b23","Niamh Charles",0.0367852,"From Throw In",6.4031243,2.2455373,"Ground Pass","Left Foot",108,21,104,26,"No goal"
"aa2038cb-ab4c-4bce-b194-29f684ed3edd","Satara Murray",0.07623399,"Regular Play",5.3851647,-1.9513026,"Ground Pass","Right Foot",105,57,103,52,"No goal"
"41d3fd68-e090-4261-9e85-0f8346554212","Niamh Charles",0.16342184,"Regular Play",23.345236,1.7429872,"Ground Pass","Left Foot",111,24,107,47,"No goal"
"96136f85-1275-4c87-9589-ef3ef70f8ec2","Jasmine Matthews",0.016953237,"Regular Play",52.611786,0.15264933,"High Pass","Left Foot",36,12,88,20,"No goal"
"b8dec1df-88e8-43d7-b672-e4df75cc0935","Niamh Charles",0.14551416,"From Throw In",14.56022,1.849096,"Ground Pass","Left Foot",113,21,109,35,"No goal"
"0576a55f-1a9f-4b9a-8824-3625ff6d96c8","Christie Murray",0.013623168,"From Corner",49.0306,1.7761917,"High Pass","Right Foot",120,1,110,49,"No goal"
"bd08b651-fb39-417f-b553-792383b8e6f3","Leigh-Anne Robe",0.02234244,"From Corner",24.698177,-0.5543075,"Ground Pass","Left Foot",74,39,95,26,"No goal"
"e10db334-1be6-4d9e-85dd-5e3ce8d43479","Jessica Anne Clarke",0.04272475,"From Throw In",35.510563,-0.16977827,"Ground Pass","Right Foot",47,68,82,62,"No goal"
"b8cf4591-b2b5-4e45-a2d6-c71dcb570173","Leigh-Anne Robe",0.026416674,"Regular Play",34.785053,-0.32175055,"Ground Pass","Right Foot",80,19,113,8,"No goal"
"3aedd733-263f-4198-9906-cd0c6b10584a","Christie Murray",0.054015867,"From Corner",45.607018,1.8370484,"Low Pass","Right Foot",120,1,108,45,"No goal"
"9834c455-8bcb-43aa-89d3-ee2e938a084c","Sophie Elizabeth Bradley-Auckland",0.028899075,"From Free Kick",62.008064,0.016127633,"High Pass","Right Foot",48,62,110,63,"No goal"
"19ec2f4a-61be-47e0-8296-96b912462166","Christie Murray",0.063142896,"From Corner",41.59327,-1.7398976,"High Pass","Right Foot",120,80,113,39,"No goal"
"0b79a47d-1175-4d58-93d9-d9a6b954e4ae","Christie Murray",0.033866182,"From Corner",26.627054,-2.1692152,"Ground Pass","Right Foot",120,80,105,58,"No goal"
"1687c86f-7cb2-43f8-9048-628e9560ad6c","Megan Alexander",0.019138452,"Regular Play",27.073973,0.07393904,"Low Pass","Head",53,29,80,31,"No goal"
"0477a817-1e76-48c8-909c-79828b257c71","Courtney Sweetman-Kirk",0.043982487,"Regular Play",10.29563,1.0636978,"Ground Pass","Right Foot",96,50,101,59,"No goal"
"410879b1-23a4-4761-83f6-79fb5c5646a1","Laura Coombs",0.046147723,"Regular Play",24.186773,0.5191461,"Ground Pass","Right Foot",66,63,87,75,"No goal"
"795c6e87-043b-41f7-b8dc-623df1138271","Laura Coombs",0.04021948,"From Throw In",66.189125,0.07561314,"High Pass","Right Foot",49,67,115,72,"No goal"
"aa30795c-6223-489f-8488-86c497e7dd7f","Satara Murray",0.037909683,"Regular Play",32.01562,-0.8960554,"Ground Pass","Right Foot",84,45,104,20,"No goal"
"dc1da1f3-6ef8-47e6-b520-a0f46d5b2ddc","Felicity Gibbons",0.22466266,"From Free Kick",28.071337,1.4994888,"High Pass","Left Foot",112,12,114,40,"No goal"
"f95ced92-5458-43bc-bce2-c8b15ce6fb79","Nikita Parris",0.03663958,"Regular Play",8.485281,2.3561945,"Ground Pass","Right Foot",102,40,96,46,"No goal"
"9e6756ed-cca1-4f2b-988b-66ed9fc0ea87","Claire Emslie",0.19622317,"From Corner",34.539833,-1.1849136,"High Pass","Left Foot",100,67,113,35,"No goal"
"29a8405a-ae53-434e-8617-7a61e2f027e1","Gemma Bonner",0.10723765,"Regular Play",21.095022,-1.4758446,"Ground Pass","Right Foot",114,68,116,47,"No goal"
"6bb985a0-351b-4179-9e23-298cf32f8750","Claire Emslie",0.081637576,"From Corner",41.303753,-1.6921483,"High Pass","Right Foot",120,80,115,39,"No goal"
"ce1c56ed-551d-4020-aeaa-1878b547371b","Claire Emslie",0.04786239,"From Counter",14.3178215,-0.43240777,"Ground Pass","Left Foot",79,64,92,58,"No goal"
"f0414f41-0ffa-44f8-9ec5-960f4cf9e338","Claire Emslie",0.07463935,"From Corner",43.289722,1.6865555,"High Pass","Right Foot",120,1,115,44,"No goal"
"45a6985b-0735-49a6-a054-b7b48ff8abfe","Iniabasi Anefiok Umotong",0.021255273,"Regular Play",10.29563,-2.634494,"Ground Pass","Right Foot",108,61,99,56,"No goal"
"b8f20cb0-c653-43ca-b37c-c982a49f0d21","Victoria Williams",0.016773414,"Regular Play",33.286633,-0.99945885,"High Pass","Left Foot",66,48,84,20,"No goal"
"ae81fe65-1ed6-49fe-afd5-00fddfdfd365","Kayleigh Green",0.08236962,"From Counter",49.0408,0.35399744,"Ground Pass","Left Foot",52,4,98,21,"No goal"
"36016cc7-04ad-49e5-9334-493cf88b41b8","Keira Walsh",0.018813465,"From Free Kick",17,-1.080839,"Ground Pass","Right Foot",77,47,85,32,"No goal"
"af463552-1708-4139-bffe-945fcf7951ac","Claire Emslie",0.049693514,"From Corner",40.853397,-1.9467573,"High Pass","Right Foot",120,80,105,42,"No goal"
"c14c1ca5-2ee2-430e-bbde-062b49fba99a","Felicity Gibbons",0.023807395,"Regular Play",12.369317,1.3258177,"Ground Pass","Left Foot",86,40,89,52,"No goal"
"f17ce401-a613-4cb8-abf8-76aed2262151","Danielle Buet",0.07726579,"From Corner",43.416588,-1.709436,"High Pass","Right Foot",120,80,114,37,"No goal"
"f29eccab-7d8d-4cca-9b7f-d13fcec111a2","Nikita Parris",0.10490078,"Regular Play",21.023796,-0.047583103,"Ground Pass","Right Foot",88,52,109,51,"No goal"
"8e7a7433-3e4f-43f7-a5e7-f4a5741f22d8","Chloe Peplow",0.3398806,"From Free Kick",49.517673,-0.8139618,"High Pass","Right Foot",83,74,117,38,"No goal"
"5c694b42-115d-473b-994f-0381bdf03847","Siri Worm",0.017120596,"From Throw In",12.529964,1.0714496,"Ground Pass","Left Foot",75,4,81,15,"No goal"
"a6dcdb2c-5964-4f45-a673-f2f5125e606e","Danielle Buet",0.01910911,"Regular Play",27.018513,-0.8902751,"Ground Pass","Right Foot",47,62,64,41,"No goal"
"45a5446c-676f-480f-9405-bf52ab84c418","Simone Magill",0.029015282,"Regular Play",6.4031243,-2.2455373,"Ground Pass","Right Foot",110,32,106,27,"Goal"
"28247b6e-563c-4b9f-838c-e1a86916934f","Dominique Bruinenberg",0.19349097,"From Throw In",10.198039,-1.7681919,"Ground Pass","Right Foot",112,56,110,46,"No goal"
"ba61dedf-4d85-46ac-9e8c-44dd9cbdcf17","Dominique Bruinenberg",0.04319117,"Regular Play",10.29563,-2.077895,"Ground Pass","Left Foot",101,55,96,46,"No goal"
"1c49447d-e58c-4e00-a29d-3a1775544886","Inessa Kaagman",0.055433214,"From Corner",44.553337,-1.7285651,"Low Pass","Left Foot",120,80,113,36,"Goal"
"44366b28-16ed-4909-857e-fdc367908c00","Chloe Peplow",0.022892622,"Regular Play",18.248287,1.4056476,"Ground Pass","Right Foot",91,39,94,57,"No goal"
"43341e21-c9d3-4f9d-aebb-5dfce943aa40","Simone Magill",0.04016798,"Regular Play",20.59126,2.077895,"Ground Pass","Right Foot",112,11,102,29,"No goal"
"492912db-ad4c-4f3f-92ff-5feaf6466814","Taylor Hinds",0.0138647165,"Regular Play",12.206555,-0.9600704,"Low Pass","Right Foot",87,73,94,63,"No goal"
"5b9e8f52-947e-4060-a352-0f5cb4e35908","Victoria Williams",0.014239932,"From Free Kick",15.231546,0.4048918,"Ground Pass","Right Foot",66,27,80,33,"No goal"
"4c0ffa32-0e87-414d-bfe6-ce19c6c9c1e8","Inessa Kaagman",0.29619893,"From Keeper",43.185646,1.47804,"High Pass","Left Foot",103,8,107,51,"Goal"
"35a64b64-ab2a-44d6-9d0c-47945c8f8b96","Chloe Kelly",0.15590237,"From Throw In",8.602325,-2.1910458,"Ground Pass","Right Foot",119,53,114,46,"No goal"
"02bfff8a-a3ef-49c9-bd62-4403271a0748","Aileen Whelan",0.5590871,"From Free Kick",11.401754,1.3045443,"High Pass","Head",113,31,116,42,"Goal"
"d3e907be-b7c6-49b4-ada1-4e3163f08560","Danielle Buet",0.23814191,"From Free Kick",52.34501,0.75837773,"High Pass","Right Foot",77,6,115,42,"Goal"
"cc220522-df03-45f6-8bd2-0f0ca10a4b5b","Megan Finnigan",0.22897659,"From Free Kick",7,1.5707964,"Low Pass","Other",113,37,113,44,"No goal"
"6c52ca46-3ab5-4f3a-99d5-a9cc6586d565","Marie Hourihan",0.3549385,"Regular Play",86.09297,-0.04647813,"High Pass","Right Foot",19,40,105,36,"No goal"
"df13672c-ebfc-4295-9f6a-1d8fa5b302ba","Megan Finnigan",0.014123889,"From Throw In",12.727922,2.3561945,"Ground Pass","Right Foot",100,26,91,35,"No goal"
"e3601895-944e-41e6-a3c8-8500f42786df","So-yun Ji",0.021428196,"Regular Play",25.298222,1.8925469,"Ground Pass","Right Foot",77,28,69,52,"No goal"
"66cf2a14-54fe-46a2-b983-21870f4f012c","Rinsola Babajide",0.03596162,"From Goal Kick",17.492855,1.0303768,"Ground Pass","Left Foot",87,24,96,39,"No goal"
"919d59ea-193c-4890-9249-e659e28a0261","Drew Spence",0.018787805,"From Throw In",14.035668,1.6421038,"Ground Pass","Right Foot",81,26,80,40,"No goal"
"272de76e-524c-4f6e-832e-46ec2a21b470","Sophie Ingle",0.050412953,"From Throw In",15.811388,-1.2490457,"Ground Pass","Left Foot",87,51,92,36,"No goal"
"e62ae01c-7ff6-49aa-9f41-6ab6510aab51","Erin Cuthbert",0.047428545,"From Throw In",9.219544,2.4329665,"Ground Pass","Right Foot",107,38,100,44,"No goal"
"790a3bed-120d-4148-be81-549efa3e5957","Drew Spence",0.09543485,"Regular Play",27.45906,0.18311082,"Low Pass","Right Foot",83,48,110,53,"No goal"
"fe48868e-828b-4de3-aaec-89fe4c949d37","So-yun Ji",0.11362734,"From Throw In",12.369317,-1.815775,"Ground Pass","Right Foot",108,58,105,46,"No goal"
"ad39867d-b3f7-4810-9cac-6945faeaa73b","Drew Spence",0.07847335,"From Corner",10.440307,-1.8622531,"Low Pass","Head",113,47,110,37,"Goal"
"2c421d57-c4e8-4c7f-afbf-a6d742d76556","Sophie Ingle",0.050988823,"From Corner",27,-1.5707964,"High Pass","Right Foot",108,74,108,47,"No goal"
"16b2fd8a-4606-4de4-b01b-cf10227af45a","Millie Bright",0.03807856,"From Free Kick",40.804413,0.29849893,"Ground Pass","Right Foot",49,35,88,47,"No goal"
"16aa45a9-dee5-4f02-b79f-e209ae04b8e1","Erin Cuthbert",0.08980015,"Regular Play",10.198039,-1.3734008,"Ground Pass","Right Foot",99,49,101,39,"No goal"
"baf427bb-9e86-4ae0-8c57-55a82a6bf5f4","Laura Coombs",0.045362905,"From Throw In",47.707443,-0.57637525,"High Pass","Right Foot",62,76,102,50,"No goal"
"7bd5091b-340b-49ae-a601-54e210a7dcb2","So-yun Ji",0.022388747,"Regular Play",10,0.9272952,"Ground Pass","Right Foot",100,51,106,59,"No goal"
"e7477e01-8c98-4feb-8566-aa7a245496d5","Laura Coombs",0.06572505,"From Free Kick",47.507893,-0.85988694,"High Pass","Right Foot",82,69,113,33,"No goal"
"35691e2e-92ea-44ed-9f78-35141ca02a97","Jonna Andersson",0.02313947,"Regular Play",12.0415945,-1.487655,"Low Pass","Left Foot",105,20,106,8,"No goal"
"54b45f48-0d3a-452d-921f-8a1e2458b7ff","Erin Cuthbert",0.12115413,"From Corner",41.303753,1.6921483,"High Pass","Right Foot",120,1,115,42,"No goal"
"b9e1a0ef-2eae-4e07-8f04-ac48dff83fc4","Erin Cuthbert",0.055162646,"From Corner",36.67424,-1.7628443,"High Pass","Right Foot",120,80,113,44,"No goal"
"20682993-fa8d-4aaa-af7d-de3e379b9b07","So-yun Ji",0.023530763,"From Throw In",14.035668,1.4994888,"Ground Pass","Right Foot",95,38,96,52,"No goal"
"b4a16150-43be-41ca-83fa-0e28ed0b42e4","Jonna Andersson",0.30478847,"From Throw In",28.635643,1.1383885,"High Pass","Left Foot",103,15,115,41,"No goal"
"ea0a7087-507a-4d46-9ac3-f72e79f1efff","Satara Murray",0.014599135,"From Throw In",22.472204,-1.9347752,"Ground Pass","Right Foot",92,66,84,45,"No goal"
"827f18c4-82b5-4312-868f-449d93b3e6e4","Jonna Andersson",0.17106287,"Regular Play",31.400637,1.4108832,"Low Pass","Left Foot",111,15,116,46,"No goal"
"e5c989a0-5e4c-428d-9024-bffa382d7c45","Thomas Delaney",0.0944622,"From Throw In",5,-1.5707964,"Ground Pass","Left Foot",114,38,114,33,"Goal"
"e9062819-5f27-43af-ade2-0f88d79817f1","Luka Modrić",0.029022867,"From Throw In",51.884487,-1.0899091,"High Pass","Left Foot",63,51,87,5,"No goal"
"d53d0a84-d3f0-482d-9164-d5e81fdddb6c","Christian Dannemann Eriksen",0.21372627,"Regular Play",16.492422,-0.24497867,"Ground Pass","Right Foot",93,54,109,50,"No goal"
"3e0cd3a9-d842-4134-8268-fb4e9b408c1d","Luka Modrić",0.032937948,"Regular Play",16.40122,-0.6556956,"Ground Pass","Right Foot",73,28,86,18,"No goal"
"666dcde1-95a8-4462-b1d7-579d9e8d993b","Ivan Rakitić",0.22969599,"From Counter",7,3.1415927,"Low Pass","Right Foot",118,32,111,32,"No goal"
"0f5bceeb-0b40-46d7-9eab-4b94858fd9d9","Andreas Evald Cornelius",0.017280197,"From Free Kick",3.1622777,1.2490457,"Low Pass","Head",95,55,96,58,"No goal"
"7409f2a9-ceea-49bd-9bcb-90cbd599d8a4","Luka Modrić",0.15785885,"From Free Kick",33.24154,1.2014626,"High Pass","Right Foot",103,9,115,40,"No goal"
"558c7fc0-500e-4140-b1d0-6a8c3d027bbc","Ivan Strinić",0.08391611,"From Throw In",29.274563,1.4337301,"Ground Pass","Left Foot",100,3,104,32,"No goal"
"08dea25f-49bc-4d67-9a3d-5fe7b3258e38","Šime Vrsaljko",0.023953473,"From Throw In",30,-0.6435011,"High Pass","Other",74,80,98,62,"No goal"
"10a6ea79-4d4f-4d8f-83f3-f9e26f87390d","Ivan Rakitić",0.019249583,"Regular Play",46.615448,-0.6177557,"Low Pass","Right Foot",74,39,112,12,"No goal"
"d8541f74-3d00-409e-aebc-114b86c28833","Yussuf Yurary Poulsen",0.076743476,"Regular Play",9.486833,-1.8925469,"Ground Pass","Right Foot",108,57,105,48,"No goal"
"d1e9cecc-bc6a-487b-9518-77957b8e35fe","Nicolai Jørgensen",0.045748565,"Regular Play",2.236068,-2.6779451,"Ground Pass","Right Foot",99,30,97,29,"No goal"
"5634a189-8fe9-4381-b400-d806a932b7fb","Luka Modrić",0.02083624,"Regular Play",15.132746,0.13255154,"Ground Pass","Right Foot",55,76,70,78,"No goal"
"c2a2b703-d9d3-4b36-b055-bd8297a42a4b","Josip Pivarić",0.04107048,"From Free Kick",29.12044,1.2924967,"High Pass","Left Foot",105,3,113,31,"No goal"
"6054fa9a-359d-4a0c-9130-08ad383c1d44","Henrik Dalsgaard",0.008902527,"From Kick Off",10.816654,-2.158799,"Ground Pass","Right Foot",85,66,79,57,"No goal"
"27d279ba-c494-41f1-8cbf-358779a9788b","Nicolai Jørgensen",0.023985568,"From Throw In",10.630146,-2.2896264,"Low Pass","Head",102,57,95,49,"No goal"
"736b0b72-ec6b-4525-ab0c-f6f4ee6c190b","Andrej Kramarić",0.034984365,"Regular Play",9.486833,2.819842,"Ground Pass","Right Foot",107,12,98,15,"No goal"
"8512d289-7704-4fda-98fb-8867e81c120f","Michael Krohn-Dehli",0.030674059,"From Throw In",35.69314,-0.19739556,"Ground Pass","Right Foot",68,28,103,21,"No goal"
"8f87dc48-0b44-4e51-b7ff-6cd913232794","Simon Thorup Kjær",0.043084707,"From Throw In",15.524175,-1.3101939,"Low Pass","Other",106,42,110,27,"No goal"
"a68c6778-359b-43c1-ac51-39c6b002a492","Milan Badelj",0.058084853,"From Free Kick",23.345236,-0.81569195,"Ground Pass","Left Foot",73,45,89,28,"No goal"
"8709e66c-91dd-4356-a20d-1ad06e33508c","Luka Modrić",0.023938777,"From Keeper",7,-1.5707964,"Ground Pass","Right Foot",97,30,97,23,"No goal"
